date,region,lat,lon,rainfall_mm,tmax_c,tmin_c
2024-01-13,Pune,18.52,73.856,2.2888399765993204,33.96746720713979,28.350663479848354
2024-01-14,Pune,18.52,73.856,12.20342667488678,33.42733277548359,26.436975319965054
2024-01-15,Pune,18.52,73.856,4.900063891964538,32.136848173486456,25.18515691622599
2024-01-16,Pune,18.52,73.856,0.7794079155221079,31.415417750205407,25.85346668352112
2024-01-17,Pune,18.52,73.856,8.462179236112785,31.657213237047962,24.69258313953132
2024-01-18,Pune,18.52,73.856,3.186994609910196,31.022107776411506,23.425229171089494
2024-01-19,Pune,18.52,73.856,0.8179371704792079,31.514904718735004,23.08553870964054
2024-01-20,Pune,18.52,73.856,3.369049839255433,32.15598072161972,25.97665019592791
2024-01-21,Pune,18.52,73.856,3.8941992170456396,29.42170227503366,22.697386198833946
2024-01-22,Pune,18.52,73.856,5.2295258378549025,31.877246917821008,24.771463992596072
2024-01-23,Pune,18.52,73.856,0.7811641910518163,30.651181945484936,23.489515349173413
2024-01-24,Pune,18.52,73.856,1.9331757710241928,29.617294280764654,22.114841413784355
2024-01-25,Pune,18.52,73.856,4.713999212936919,30.34501902412727,23.56358224240897
2024-01-26,Pune,18.52,73.856,0.8799978176806411,31.606194457968144,23.676530847780715
2024-01-27,Pune,18.52,73.856,3.5242332349938508,29.56742428145431,23.53877614459711
2024-01-28,Pune,18.52,73.856,11.468391251041377,29.079621403777775,21.477307869994878
2024-01-29,Pune,18.52,73.856,1.193513771317266,31.074551179016595,25.544460519406613
2024-01-30,Pune,18.52,73.856,2.310386506823587,29.22999971571186,23.632952537072725
2024-01-31,Pune,18.52,73.856,2.923284488362688,29.451388209360463,24.99447115285449
2024-02-01,Pune,18.52,73.856,6.52149236631352,30.00111156759423,22.711645537926756
2024-02-02,Pune,18.52,73.856,1.8456146731219638,28.70130909899772,21.924169830607163
2024-02-03,Pune,18.52,73.856,3.0781426397675133,29.000067097458317,20.450493551293984
2024-02-04,Pune,18.52,73.856,5.349241603059316,26.586071909560385,19.53934291447344
2024-02-05,Pune,18.52,73.856,3.170653235553745,29.141624289478038,21.06788415638131
2024-02-06,Pune,18.52,73.856,1.8820689590546773,27.91707895770238,21.14017038542017
2024-02-07,Pune,18.52,73.856,0.8651913652300551,27.87843540712796,19.364878404478432
2024-02-08,Pune,18.52,73.856,0.137544341554652,27.368979230909314,20.286243140049606
2024-02-09,Pune,18.52,73.856,2.636726434370285,28.604291081197985,20.71540716046394
2024-02-10,Pune,18.52,73.856,0.6385176226737371,27.648650675563278,21.644608578480433
2024-02-11,Pune,18.52,73.856,1.6611113921564578,25.094067176947295,17.427637798710485
2024-02-12,Pune,18.52,73.856,1.407594404758048,27.02433141087009,19.77493434621213
2024-02-13,Pune,18.52,73.856,6.002912136839038,25.78489141716948,19.16799184798585
2024-02-14,Pune,18.52,73.856,0.31467399449139777,26.787032086893,19.669078094958465
2024-02-15,Pune,18.52,73.856,8.318372222603989,28.98346746376098,21.8031223043785
2024-02-16,Pune,18.52,73.856,0.4785103858715267,25.069789140956352,17.46838446270555
2024-02-17,Pune,18.52,73.856,3.3148036675450436,25.468070732977253,19.257994849014374
2024-02-18,Pune,18.52,73.856,5.86441092253716,24.915952021859493,18.33948274756007
2024-02-19,Pune,18.52,73.856,6.624059154425631,25.550316267244465,17.856712062185725
2024-02-20,Pune,18.52,73.856,2.4355152552850927,25.59650290653165,20.10224281069489
2024-02-21,Pune,18.52,73.856,1.8008622708848663,25.385161023891904,18.445731654257372
2024-02-22,Pune,18.52,73.856,2.1037089910296483,26.93430970857618,21.252224906658842
2024-02-23,Pune,18.52,73.856,2.7305662521906067,24.031180123716616,16.96087872978412
2024-02-24,Pune,18.52,73.856,4.459731054088307,25.546797243191484,19.255912410845845
2024-02-25,Pune,18.52,73.856,3.0730470488243897,25.525261153554258,18.24070250109743
2024-02-26,Pune,18.52,73.856,2.644024065358883,25.527314131750465,15.608583871578638
2024-02-27,Pune,18.52,73.856,0.16672633968474146,25.53549825324436,17.605555229132413
2024-02-28,Pune,18.52,73.856,0.8569495015468603,24.28115780791328,19.07549405783567
2024-02-29,Pune,18.52,73.856,1.8418731631947856,26.706815684216817,19.811637377171554
2024-03-01,Pune,18.52,73.856,0.5623524433689749,24.63356374953218,16.541770427770928
2024-03-02,Pune,18.52,73.856,1.3815988244005066,25.700523935064304,18.72821343441251
2024-03-03,Pune,18.52,73.856,1.323532257901256,24.779410370394558,18.27286173014638
2024-03-04,Pune,18.52,73.856,0.5407266227518341,25.76311667476179,18.433247176998005
2024-03-05,Pune,18.52,73.856,0.2746334551454113,24.924941752971137,16.70036954716577
2024-03-06,Pune,18.52,73.856,2.1037959608161603,24.7552003816704,18.260785568679516
2024-03-07,Pune,18.52,73.856,0.2745522791149096,23.885550575288903,16.499318448309186
2024-03-08,Pune,18.52,73.856,3.4957495312166174,26.3504847333336,20.402331030538324
2024-03-09,Pune,18.52,73.856,1.4794993138075836,25.071825917551898,18.168768276991468
2024-03-10,Pune,18.52,73.856,1.851800342007322,24.04080408146707,16.45737453236814
2024-03-11,Pune,18.52,73.856,1.056230776683668,24.08179533561981,17.35396331711448
2024-03-12,Pune,18.52,73.856,2.9078221319306086,24.957957763046593,18.26103184581331
2024-03-13,Pune,18.52,73.856,0.35014065460918353,23.427853106805884,15.103776832257736
2024-03-14,Pune,18.52,73.856,0.4669099671733714,24.075698320588764,16.856617916151773
2024-03-15,Pune,18.52,73.856,1.1336495648119487,24.411360091764873,17.6641983882803
2024-03-16,Pune,18.52,73.856,2.322593539339368,21.470472422165578,14.17892182035401
2024-03-17,Pune,18.52,73.856,0.04165996315361176,23.997055349382997,17.833481169214743
2024-03-18,Pune,18.52,73.856,4.244793861864151,23.410868650866266,16.798997540902857
2024-03-19,Pune,18.52,73.856,0.9183506304123845,25.20943051191732,17.76321343512578
2024-03-20,Pune,18.52,73.856,3.2308616058649338,22.901141710097505,16.680257012671426
2024-03-21,Pune,18.52,73.856,2.987982081551601,23.15896329937482,15.471598484514363
2024-03-22,Pune,18.52,73.856,0.9224958725957487,22.959862681508802,16.3098724804047
2024-03-23,Pune,18.52,73.856,0.35427639686949086,24.27701345969607,19.233117575743204
2024-03-24,Pune,18.52,73.856,0.284656706490316,24.369984861066648,17.698922395479418
2024-03-25,Pune,18.52,73.856,1.876653384256695,24.056349681249756,18.219589826415724
2024-03-26,Pune,18.52,73.856,1.050857100906531,23.523927490881707,16.475726013760678
2024-03-27,Pune,18.52,73.856,0.47977956621662055,26.093445088435793,19.03156014457911
2024-03-28,Pune,18.52,73.856,1.4261888032423355,24.151922646335787,15.877687238558565
2024-03-29,Pune,18.52,73.856,0.6177275904261025,26.08324096449498,21.330609653478582
2024-03-30,Pune,18.52,73.856,0.9512082396938393,24.87176143917015,17.75076332177305
2024-03-31,Pune,18.52,73.856,2.6823319336603406,24.795952661505886,17.46928613124455
2024-04-01,Pune,18.52,73.856,0.3042251292765651,25.536874363113657,18.315514291045087
2024-04-02,Pune,18.52,73.856,0.9856938142377348,25.801576258133576,18.945867412554694
2024-04-03,Pune,18.52,73.856,1.7822150754031425,25.540861582131242,19.319792391206516
2024-04-04,Pune,18.52,73.856,5.323780256046918,25.788986126035383,19.26766376369529
2024-04-05,Pune,18.52,73.856,3.13946647299457,26.002418367577917,17.917767190676674
2024-04-06,Pune,18.52,73.856,0.8255305175600757,26.283974799776885,20.473893431525575
2024-04-07,Pune,18.52,73.856,1.5537756172403765,25.10588346620244,18.1875085039949
2024-04-08,Pune,18.52,73.856,2.2492081556995944,25.08397394915373,18.36560152659607
2024-04-09,Pune,18.52,73.856,0.6713144342906322,25.648561967540925,18.04871129691331
2024-04-10,Pune,18.52,73.856,1.709996792432652,25.45206655601452,19.869139549828667
2024-04-11,Pune,18.52,73.856,2.007519669151205,23.394660205478917,15.679294323895336
2024-04-12,Pune,18.52,73.856,1.72893749568072,27.708761848074552,20.57681162775758
2024-04-13,Pune,18.52,73.856,6.533277083823414,26.238090773365485,19.167053615195485
2024-04-14,Pune,18.52,73.856,2.3572967832023193,23.55600851981069,14.954771924259745
2024-04-15,Pune,18.52,73.856,1.3441394544574465,27.31703208288324,20.69550184130522
2024-04-16,Pune,18.52,73.856,1.6436497388072258,27.877566018496616,21.024812283513867
2024-04-17,Pune,18.52,73.856,5.61776045474189,26.122850338320717,19.68110380952072
2024-04-18,Pune,18.52,73.856,2.8279468795315528,28.722157159812365,19.761459456980297
2024-04-19,Pune,18.52,73.856,0.4144850716588621,26.679174987973298,19.475488452160473
2024-04-20,Pune,18.52,73.856,0.35869198762613286,26.244849117908384,21.210788391569096
2024-04-21,Pune,18.52,73.856,10.68681769534188,27.006428714221332,19.087065516470698
2024-04-22,Pune,18.52,73.856,0.1561860560618449,26.412073108394857,19.34419268306525
2024-04-23,Pune,18.52,73.856,0.31756253128355016,27.956308943906006,21.249276622133156
2024-04-24,Pune,18.52,73.856,4.1836829775080915,28.973529118809427,21.333359761527948
2024-04-25,Pune,18.52,73.856,5.096336166854745,26.467472871038076,19.214514707373127
2024-04-26,Pune,18.52,73.856,4.153995821443546,28.122257215102245,22.347680327583088
2024-04-27,Pune,18.52,73.856,7.048069556320724,29.364756956638683,23.911791744789234
2024-04-28,Pune,18.52,73.856,13.424878555639562,27.526591428016225,21.714526457403306
2024-04-29,Pune,18.52,73.856,0.8963740171615002,28.229259099830834,21.565440467410504
2024-04-30,Pune,18.52,73.856,2.8893963632843556,28.178126203741527,20.608256552211362
2024-05-01,Pune,18.52,73.856,1.1942867337611545,29.518699162159468,23.22810640568326
2024-05-02,Pune,18.52,73.856,1.9754771095765826,28.479728828683236,19.358362160747873
2024-05-03,Pune,18.52,73.856,0.5757216580373129,26.81015144592314,18.853864266484656
2024-05-04,Pune,18.52,73.856,9.947063600126889,31.231845642553733,24.56063170407443
2024-05-05,Pune,18.52,73.856,6.826689523687641,30.48435508475474,24.067326472014216
2024-05-06,Pune,18.52,73.856,1.90239961783149,30.70644162818021,23.266799531276146
2024-05-07,Pune,18.52,73.856,0.9288816547522555,30.300974085179437,23.56258198021089
2024-05-08,Pune,18.52,73.856,1.49914871124188,31.050504431113247,24.545057002845486
2024-05-09,Pune,18.52,73.856,12.477133750311836,29.331338731312123,23.67820769894254
2024-05-10,Pune,18.52,73.856,2.1298172971692875,30.77963327630048,23.449913773534906
2024-05-11,Pune,18.52,73.856,0.2743691405128392,28.98988150555353,22.76372089422775
