date,lat,lon,rainfall_mm,tmax_c,tmin_c
2024-01-27,19.076,72.878,1.963089719396442,26.12974586662963,19.801992376595543
2024-01-28,19.076,72.878,0.2132264856914901,26.975218193397325,19.49989822883989
2024-01-29,19.076,72.878,0.3807907540207649,26.210708590401232,19.396849559484995
2024-01-30,19.076,72.878,2.616145650363834,26.71766165454989,18.898863660452395
2024-01-31,19.076,72.878,3.093505232725722,28.79713280019782,22.46522179692948
2024-02-01,19.076,72.878,3.696635270183117,25.90304566237968,18.391244436179885
2024-02-02,19.076,72.878,0.9362137190029426,25.843026740368337,19.35114749781986
2024-02-03,19.076,72.878,2.2172818959851246,26.44367755946782,19.694488637427973
2024-02-04,19.076,72.878,5.795676311816238,31.32795944872214,24.659486995342935
2024-02-05,19.076,72.878,0.908246766265105,28.322954128011293,20.672601251763037
2024-02-06,19.076,72.878,1.9060955824223516,28.004343467503357,21.857127652133467
2024-02-07,19.076,72.878,3.4688942890111103,27.10310740152258,18.76336104575909
2024-02-08,19.076,72.878,1.825182986282474,28.85611232892204,23.270456259785945
2024-02-09,19.076,72.878,3.5097878831585017,28.094115467269987,20.146160454136368
2024-02-10,19.076,72.878,1.0306073354072447,31.42178954440665,23.76468020102714
2024-02-11,19.076,72.878,6.592113725273084,30.16003043839326,23.46799121127795
2024-02-12,19.076,72.878,2.798121853283336,28.43086320135047,21.78772096253613
2024-02-13,19.076,72.878,2.0648227235368872,27.857285055590623,20.99535538976832
2024-02-14,19.076,72.878,11.631314164463292,29.42216972038903,22.650830632071063
2024-02-15,19.076,72.878,9.869749121935213,29.24446080186244,23.129491769910352
2024-02-16,19.076,72.878,5.15021885967353,30.129593951001745,22.150018725625344
2024-02-17,19.076,72.878,0.6174782179301171,32.149142294043244,25.005526923417165
2024-02-18,19.076,72.878,2.4228050959566403,28.922002694026336,21.206221078861677
2024-02-19,19.076,72.878,6.435308937568872,30.412501865928927,23.28174754710932
2024-02-20,19.076,72.878,5.055778798231758,30.693812183598435,24.20896321821992
2024-02-21,19.076,72.878,0.1455855661215836,29.7377649475609,21.762714499222
2024-02-22,19.076,72.878,1.4025737998805663,32.01112363095732,23.95000945676567
2024-02-23,19.076,72.878,3.97878599724302,31.658327386367368,24.270991839700507
2024-02-24,19.076,72.878,2.798544755744363,31.87539411983984,25.94531260579403
2024-02-25,19.076,72.878,3.3992398373074124,31.11585375729448,24.309851190311456
2024-02-26,19.076,72.878,4.737336767421573,31.64499569075683,24.827578354867956
2024-02-27,19.076,72.878,24.170790080032276,30.6613493249983,23.43144263575896
2024-02-28,19.076,72.878,0.603262258285958,32.20952918989283,26.17421208660341
2024-02-29,19.076,72.878,1.856275632377791,29.396169292183725,22.2660365557478
2024-03-01,19.076,72.878,1.1904413433046557,34.764657382507224,27.341105840614365
2024-03-02,19.076,72.878,1.562375913255452,30.13683309190488,21.963196895592084
2024-03-03,19.076,72.878,20.559499281040672,31.060709717571637,25.53024054022869
2024-03-04,19.076,72.878,31.43348076627228,32.06158473925649,25.334829180008896
2024-03-05,19.076,72.878,16.48774508864455,32.33151269299738,25.95338275384677
2024-03-06,19.076,72.878,6.521341138501519,32.58320363647047,24.483286989774488
2024-03-07,19.076,72.878,3.488292787780141,33.13577891432011,25.6915171392649
2024-03-08,19.076,72.878,6.835781108626951,33.15237471920742,26.433779845926782
2024-03-09,19.076,72.878,4.738028307471279,32.20384257605189,25.45703798539054
2024-03-10,19.076,72.878,4.120137454732922,35.05663247212719,28.36530971417239
2024-03-11,19.076,72.878,1.954253478959585,33.57581141729602,25.68588223970929
2024-03-12,19.076,72.878,12.185845280290923,33.92721670410298,25.531547914523628
2024-03-13,19.076,72.878,10.132242391002624,32.10184918412002,24.72462933816006
2024-03-14,19.076,72.878,5.933518564472662,33.1616793759216,26.078888761468832
2024-03-15,19.076,72.878,3.6185356720932975,35.35049643598288,26.29716968323784
2024-03-16,19.076,72.878,3.693382443491185,34.00673436739631,26.70920270233928
2024-03-17,19.076,72.878,0.3822680222873034,35.785530161249625,27.558441037316715
2024-03-18,19.076,72.878,9.88286444909022,33.694547302657774,25.85222849409461
2024-03-19,19.076,72.878,3.365943822038943,34.51694018156581,28.90278946589376
2024-03-20,19.076,72.878,12.49848957865657,35.95422300511176,29.3054175321024
2024-03-21,19.076,72.878,9.702530980374975,33.97918124446065,26.421242185820425
2024-03-22,19.076,72.878,10.97389017557046,34.87000229367892,27.7174814476748
2024-03-23,19.076,72.878,12.52449883879506,36.14180500376819,29.72642475667911
2024-03-24,19.076,72.878,0.5729577502307492,32.57042933827905,25.155805464386027
2024-03-25,19.076,72.878,15.796309718630848,33.151866299456536,25.340892406304217
2024-03-26,19.076,72.878,4.953396261428662,33.192879068815145,26.44248664605614
2024-03-27,19.076,72.878,12.420223847177526,31.25027498477536,24.493768367999564
2024-03-28,19.076,72.878,5.141016024111963,35.93475749305174,27.284166871607948
2024-03-29,19.076,72.878,2.540981348964447,32.08679006496189,26.267549303404696
2024-03-30,19.076,72.878,6.709231206421081,33.28289532652644,26.93390627849941
2024-03-31,19.076,72.878,11.632523026237427,34.22658039112576,27.44285498255114
2024-04-01,19.076,72.878,1.791711655662421,33.7335187950229,27.0402338865057
2024-04-02,19.076,72.878,11.019999611169858,33.73179145789779,27.91695589602497
2024-04-03,19.076,72.878,2.0848305663219757,34.08387846068269,27.759386613070948
2024-04-04,19.076,72.878,4.786816370847618,34.8226743976944,28.496130451206447
2024-04-05,19.076,72.878,7.728122876543129,33.49589679405178,24.89307896039857
2024-04-06,19.076,72.878,16.428939046323503,33.813339048777216,27.86097959666564
2024-04-07,19.076,72.878,0.5267384719535684,31.69843409654908,24.06312506452874
2024-04-08,19.076,72.878,6.932674942829534,33.881953022917244,25.75174031580335
2024-04-09,19.076,72.878,2.8220122420188294,34.317680755105464,27.42827390075241
2024-04-10,19.076,72.878,8.89632907119143,34.03087393824354,26.46713532794763
2024-04-11,19.076,72.878,3.827819077599221,34.29353596758978,26.97854302981013
2024-04-12,19.076,72.878,7.253362621560926,33.07670696875791,26.74032220237717
2024-04-13,19.076,72.878,0.6413712942754868,32.30755732592548,25.90710444570767
2024-04-14,19.076,72.878,3.359219532211134,34.32723135272315,28.389380258537308
2024-04-15,19.076,72.878,4.1610117372911954,32.79626673586472,26.87913544752024
2024-04-16,19.076,72.878,4.822788577634265,32.08971685527866,23.905287645226647
2024-04-17,19.076,72.878,1.5899729311961954,33.65169511180343,28.02831097673621
2024-04-18,19.076,72.878,0.7378091765246855,31.31864365171299,24.69840132248355
2024-04-19,19.076,72.878,3.778496068970101,33.556809857599575,26.07280928735259
2024-04-20,19.076,72.878,2.4157942681586446,31.5290760380882,24.87138839064413
2024-04-21,19.076,72.878,3.4914370196916606,32.61584683557999,26.67237616000252
2024-04-22,19.076,72.878,2.9365379929439466,33.3256559343483,26.06046539667049
2024-04-23,19.076,72.878,10.381494813282131,31.747362571720565,25.0263832869576
2024-04-24,19.076,72.878,17.67439231536397,31.844184580475247,24.972337055128907
2024-04-25,19.076,72.878,9.872809995700374,32.013447511281875,24.99275723291879
2024-04-26,19.076,72.878,5.327455518014501,29.555933450318932,20.8975467015259
2024-04-27,19.076,72.878,1.0295763812603782,30.958234625422893,25.508019555366506
2024-04-28,19.076,72.878,9.717726953897955,31.57115030166336,24.2454877125831
2024-04-29,19.076,72.878,2.8756119193419574,31.738116932852957,24.46671014574574
2024-04-30,19.076,72.878,9.180187175143235,30.84149916492543,25.919638146202097
2024-05-01,19.076,72.878,4.600657548584803,30.78026288624075,24.244884562504588
2024-05-02,19.076,72.878,3.482857054508241,29.569571006493582,22.91381209365963
2024-05-03,19.076,72.878,1.3835257829862984,31.07261063574321,24.605078824793956
2024-05-04,19.076,72.878,8.798693940930114,29.82517703021982,23.188349493666777
2024-05-05,19.076,72.878,2.5689020463563144,27.80061232574317,20.53212643124825
2024-05-06,19.076,72.878,10.349060046170283,28.96333118885524,20.76132842402252
2024-05-07,19.076,72.878,19.266134736798417,28.982621351827053,22.3546855194273
2024-05-08,19.076,72.878,0.4097496022330996,29.600084759038563,22.53120423758172
2024-05-09,19.076,72.878,6.522925809036483,30.108721036212625,22.55802321042802
2024-05-10,19.076,72.878,6.9565942372669465,27.96819471093385,20.258038186362203
2024-05-11,19.076,72.878,9.339988415347024,30.6424428475357,23.288414278021957
2024-05-12,19.076,72.878,9.93686072760387,29.09326615212149,23.345040569457417
2024-05-13,19.076,72.878,2.1187103261300373,28.07091280559181,21.43277996610632
2024-05-14,19.076,72.878,0.365440212390659,27.788938707137824,21.70718883572468
2024-05-15,19.076,72.878,0.0347872209846904,26.23866473965615,18.57768116656499
2024-05-16,19.076,72.878,3.663692576542711,27.786234290926924,20.65888639382288
2024-05-17,19.076,72.878,3.4539351397033147,28.767476139975567,22.29760891628396
2024-05-18,19.076,72.878,3.978759807674291,28.10524408849188,22.73330273067673
2024-05-19,19.076,72.878,2.520911910339466,26.67711879757813,18.851308661115866
2024-05-20,19.076,72.878,0.5768473926857953,26.79836445695943,19.087326606374692
2024-05-21,19.076,72.878,2.463526240145233,27.311729198350253,19.699300976406484
2024-05-22,19.076,72.878,5.562840483620475,26.89638145096347,19.3740485352317
2024-05-23,19.076,72.878,4.136583338074427,25.19013692727369,18.135752722486167
2024-05-24,19.076,72.878,3.1722327515204363,26.998156475969804,18.83429848776357
2024-05-25,19.076,72.878,7.144927136849531,26.31249486128537,19.603258331556624
2024-05-26,19.076,72.878,1.771362370307303,27.32086782635341,21.918705050951807
2024-05-27,19.076,72.878,0.5585328045723067,26.59729669630303,20.88618961510273
2024-05-28,19.076,72.878,0.5092379030278393,28.354755435391315,20.0333481168479
2024-05-29,19.076,72.878,0.4537437651548573,25.4023777767034,19.052458806906312
2024-05-30,19.076,72.878,2.761411644533571,26.50708545368435,19.04505434379983
2024-05-31,19.076,72.878,6.0755589077616445,24.989954498744485,18.42285978738811
2024-06-01,19.076,72.878,4.102160390966072,23.600430807421027,17.030858359363627
2024-06-02,19.076,72.878,0.6146139098588208,23.788035190119004,17.145092908153455
2024-06-03,19.076,72.878,0.8254463800129008,26.23073805565097,19.42405367299237
2024-06-04,19.076,72.878,1.032105529303336,24.727425900226585,17.753112039403334
2024-06-05,19.076,72.878,2.5232294667886657,25.70818850531132,18.281426627579545
2024-06-06,19.076,72.878,1.2590399764787743,23.78543721097982,14.855212946236223
2024-06-07,19.076,72.878,6.6633790585935255,24.44396466515749,15.894494232661346
2024-06-08,19.076,72.878,1.3594032638806863,24.60348480161639,16.71277436807891
2024-06-09,19.076,72.878,3.0710607663502105,22.9442910992106,16.503648484566508
2024-06-10,19.076,72.878,8.306231822589783,24.24416518548475,17.130562613958734
2024-06-11,19.076,72.878,3.066608837619161,23.040695489205103,14.656158204799327
2024-06-12,19.076,72.878,2.050675871972183,26.70510521666139,19.565767029617422
2024-06-13,19.076,72.878,6.30815356415385,25.12000493177227,18.37552514280525
2024-06-14,19.076,72.878,0.6375295864579579,25.803481024426127,18.544447660996845
2024-06-15,19.076,72.878,0.1582432159171724,23.20438238199638,15.930509631065272
2024-06-16,19.076,72.878,1.5453918524044017,22.29307347516279,15.678726943583207
2024-06-17,19.076,72.878,0.9526443590657614,25.1240589527492,18.341954756968597
2024-06-18,19.076,72.878,0.7495106587659178,25.1414679018668,18.42094839991514
2024-06-19,19.076,72.878,9.035401489815928,24.56591750408482,17.432375159997967
2024-06-20,19.076,72.878,3.272647489704775,25.570888127500503,18.15382979259068
2024-06-21,19.076,72.878,1.0245493244913702,24.99193245082276,19.190632003060145
2024-06-22,19.076,72.878,0.9938208678676376,24.400054699250934,17.203445499240612
2024-06-23,19.076,72.878,3.581269847106514,23.01737112994869,15.391438062779532
2024-06-24,19.076,72.878,0.0253428514427584,22.903565259293845,15.74268153567878
2024-06-25,19.076,72.878,4.017846713839672,22.763201140581536,15.717637507610712
2024-06-26,19.076,72.878,3.8414819265137568,22.912004264223967,16.358843431643347
2024-06-27,19.076,72.878,1.2846702420009424,23.998920505539022,17.560251424010676
2024-06-28,19.076,72.878,0.4755256089335419,23.779144262411616,15.806431523128312
2024-01-01,18.52,73.856,8.35770524344428,32.10978587125198,25.032842721713315
2024-01-02,18.52,73.856,11.571259851916873,31.451053068939817,23.7127439154236
2024-01-03,18.52,73.856,14.432509320773118,34.07312313391865,26.160994398617664
2024-01-04,18.52,73.856,1.171491561691928,33.122535601378715,26.56152665647001
2024-01-05,18.52,73.856,3.70043122331759,33.1376757883859,26.75988969965384
2024-01-06,18.52,73.856,8.867995080485372,30.141727154244563,23.94312347236577
2024-01-07,18.52,73.856,11.625816723241863,30.492486907601396,23.571714764407155
2024-01-08,18.52,73.856,9.57469828234448,33.22514898383489,25.927775626566337
2024-01-09,18.52,73.856,1.555574005291783,32.12338389617983,24.31132957159678
2024-01-10,18.52,73.856,10.908851173310431,33.38119148183857,26.89289260943689
2024-01-11,18.52,73.856,6.316122444130687,32.986192660214506,26.578204049257973
2024-01-12,18.52,73.856,7.338438366474177,29.948065289731893,23.014962151660335
2024-01-13,18.52,73.856,2.2888399765993204,33.96746720713979,28.350663479848357
2024-01-14,18.52,73.856,12.20342667488678,33.42733277548359,26.43697531996505
2024-01-15,18.52,73.856,4.900063891964538,32.136848173486456,25.18515691622599
2024-01-16,18.52,73.856,0.7794079155221079,31.415417750205407,25.85346668352112
2024-01-17,18.52,73.856,8.462179236112785,31.65721323704796,24.69258313953132
2024-01-18,18.52,73.856,3.186994609910196,31.022107776411502,23.42522917108949
2024-01-19,18.52,73.856,0.8179371704792079,31.514904718735004,23.08553870964054
2024-01-20,18.52,73.856,3.369049839255433,32.15598072161972,25.97665019592791
2024-01-21,18.52,73.856,3.89419921704564,29.42170227503366,22.697386198833943
2024-01-22,18.52,73.856,5.229525837854903,31.877246917821008,24.771463992596072
2024-01-23,18.52,73.856,0.7811641910518163,30.651181945484936,23.489515349173413
2024-01-24,18.52,73.856,1.9331757710241928,29.617294280764654,22.114841413784355
2024-01-25,18.52,73.856,4.713999212936919,30.34501902412727,23.56358224240897
2024-01-26,18.52,73.856,0.8799978176806411,31.606194457968144,23.676530847780715
2024-01-27,18.52,73.856,3.5242332349938508,29.56742428145431,23.53877614459711
2024-01-28,18.52,73.856,11.468391251041377,29.07962140377777,21.47730786999488
2024-01-29,18.52,73.856,1.193513771317266,31.074551179016595,25.544460519406613
2024-01-30,18.52,73.856,2.310386506823587,29.22999971571186,23.632952537072725
2024-01-31,18.52,73.856,2.923284488362688,29.451388209360463,24.99447115285449
2024-02-01,18.52,73.856,6.52149236631352,30.00111156759423,22.71164553792676
2024-02-02,18.52,73.856,1.845614673121964,28.70130909899772,21.924169830607163
2024-02-03,18.52,73.856,3.0781426397675133,29.00006709745832,20.450493551293984
2024-02-04,18.52,73.856,5.349241603059316,26.586071909560385,19.53934291447344
2024-02-05,18.52,73.856,3.170653235553745,29.14162428947804,21.06788415638131
2024-02-06,18.52,73.856,1.8820689590546773,27.91707895770238,21.14017038542017
2024-02-07,18.52,73.856,0.8651913652300551,27.87843540712796,19.364878404478432
2024-02-08,18.52,73.856,0.137544341554652,27.368979230909314,20.286243140049606
2024-02-09,18.52,73.856,2.636726434370285,28.604291081197985,20.71540716046394
2024-02-10,18.52,73.856,0.6385176226737371,27.64865067556328,21.644608578480437
2024-02-11,18.52,73.856,1.6611113921564578,25.09406717694729,17.427637798710485
2024-02-12,18.52,73.856,1.407594404758048,27.02433141087009,19.77493434621213
2024-02-13,18.52,73.856,6.002912136839038,25.78489141716948,19.16799184798585
2024-02-14,18.52,73.856,0.3146739944913977,26.787032086893,19.669078094958465
2024-02-15,18.52,73.856,8.318372222603989,28.98346746376098,21.8031223043785
2024-02-16,18.52,73.856,0.4785103858715267,25.069789140956352,17.46838446270555
2024-02-17,18.52,73.856,3.314803667545044,25.468070732977253,19.257994849014374
2024-02-18,18.52,73.856,5.86441092253716,24.915952021859493,18.33948274756007
2024-02-19,18.52,73.856,6.624059154425631,25.550316267244465,17.856712062185725
2024-02-20,18.52,73.856,2.4355152552850927,25.59650290653165,20.10224281069489
2024-02-21,18.52,73.856,1.8008622708848665,25.385161023891904,18.44573165425737
2024-02-22,18.52,73.856,2.1037089910296483,26.93430970857618,21.25222490665884
2024-02-23,18.52,73.856,2.7305662521906067,24.031180123716616,16.96087872978412
2024-02-24,18.52,73.856,4.459731054088307,25.546797243191484,19.255912410845845
2024-02-25,18.52,73.856,3.0730470488243897,25.525261153554258,18.24070250109743
2024-02-26,18.52,73.856,2.644024065358883,25.527314131750465,15.608583871578638
2024-02-27,18.52,73.856,0.1667263396847414,25.53549825324436,17.605555229132413
2024-02-28,18.52,73.856,0.8569495015468603,24.28115780791328,19.07549405783567
2024-02-29,18.52,73.856,1.8418731631947856,26.706815684216817,19.811637377171557
2024-03-01,18.52,73.856,0.5623524433689749,24.63356374953218,16.541770427770928
2024-03-02,18.52,73.856,1.3815988244005066,25.700523935064304,18.72821343441251
2024-03-03,18.52,73.856,1.323532257901256,24.77941037039456,18.27286173014638
2024-03-04,18.52,73.856,0.5407266227518341,25.76311667476179,18.433247176998005
2024-03-05,18.52,73.856,0.2746334551454113,24.924941752971137,16.70036954716577
2024-03-06,18.52,73.856,2.1037959608161603,24.7552003816704,18.26078556867952
2024-03-07,18.52,73.856,0.2745522791149096,23.885550575288903,16.499318448309186
2024-03-08,18.52,73.856,3.4957495312166174,26.3504847333336,20.402331030538324
2024-03-09,18.52,73.856,1.4794993138075836,25.071825917551894,18.168768276991468
2024-03-10,18.52,73.856,1.851800342007322,24.04080408146707,16.45737453236814
2024-03-11,18.52,73.856,1.056230776683668,24.08179533561981,17.35396331711448
2024-03-12,18.52,73.856,2.907822131930609,24.957957763046597,18.26103184581331
2024-03-13,18.52,73.856,0.3501406546091835,23.427853106805884,15.103776832257736
2024-03-14,18.52,73.856,0.4669099671733714,24.075698320588764,16.856617916151773
2024-03-15,18.52,73.856,1.133649564811949,24.411360091764877,17.6641983882803
2024-03-16,18.52,73.856,2.322593539339368,21.470472422165574,14.17892182035401
2024-03-17,18.52,73.856,0.0416599631536117,23.997055349383,17.833481169214743
2024-03-18,18.52,73.856,4.244793861864151,23.410868650866263,16.798997540902857
2024-03-19,18.52,73.856,0.9183506304123844,25.20943051191732,17.76321343512578
2024-03-20,18.52,73.856,3.2308616058649338,22.901141710097505,16.680257012671426
2024-03-21,18.52,73.856,2.987982081551601,23.15896329937482,15.471598484514365
2024-03-22,18.52,73.856,0.9224958725957488,22.9598626815088,16.3098724804047
2024-03-23,18.52,73.856,0.3542763968694908,24.27701345969607,19.233117575743204
2024-03-24,18.52,73.856,0.284656706490316,24.369984861066648,17.698922395479418
2024-03-25,18.52,73.856,1.876653384256695,24.05634968124976,18.219589826415724
2024-03-26,18.52,73.856,1.050857100906531,23.523927490881707,16.475726013760678
2024-03-27,18.52,73.856,0.4797795662166205,26.093445088435796,19.03156014457911
2024-03-28,18.52,73.856,1.4261888032423355,24.151922646335787,15.877687238558565
2024-03-29,18.52,73.856,0.6177275904261025,26.08324096449498,21.330609653478582
2024-03-30,18.52,73.856,0.9512082396938392,24.87176143917015,17.75076332177305
2024-03-31,18.52,73.856,2.6823319336603406,24.795952661505886,17.46928613124455
2024-04-01,18.52,73.856,0.3042251292765651,25.536874363113657,18.315514291045087
2024-04-02,18.52,73.856,0.9856938142377348,25.801576258133576,18.94586741255469
2024-04-03,18.52,73.856,1.7822150754031425,25.54086158213124,19.31979239120652
2024-04-04,18.52,73.856,5.323780256046918,25.788986126035383,19.26766376369529
2024-04-05,18.52,73.856,3.13946647299457,26.00241836757792,17.917767190676674
2024-04-06,18.52,73.856,0.8255305175600757,26.283974799776885,20.47389343152557
2024-04-07,18.52,73.856,1.5537756172403765,25.10588346620244,18.1875085039949
2024-04-08,18.52,73.856,2.2492081556995944,25.08397394915373,18.36560152659607
2024-04-09,18.52,73.856,0.6713144342906322,25.648561967540925,18.04871129691331
2024-04-10,18.52,73.856,1.709996792432652,25.45206655601452,19.869139549828667
2024-04-11,18.52,73.856,2.007519669151205,23.39466020547892,15.679294323895336
2024-04-12,18.52,73.856,1.72893749568072,27.708761848074552,20.57681162775758
2024-04-13,18.52,73.856,6.533277083823414,26.238090773365485,19.167053615195485
2024-04-14,18.52,73.856,2.3572967832023197,23.55600851981069,14.954771924259743
2024-04-15,18.52,73.856,1.3441394544574463,27.31703208288324,20.69550184130522
2024-04-16,18.52,73.856,1.6436497388072258,27.877566018496616,21.024812283513867
2024-04-17,18.52,73.856,5.61776045474189,26.12285033832072,19.68110380952072
2024-04-18,18.52,73.856,2.8279468795315528,28.722157159812365,19.761459456980297
2024-04-19,18.52,73.856,0.4144850716588621,26.679174987973298,19.475488452160477
2024-04-20,18.52,73.856,0.3586919876261328,26.244849117908384,21.210788391569096
2024-04-21,18.52,73.856,10.68681769534188,27.00642871422133,19.087065516470695
2024-04-22,18.52,73.856,0.1561860560618449,26.412073108394857,19.34419268306525
2024-04-23,18.52,73.856,0.3175625312835501,27.95630894390601,21.24927662213316
2024-04-24,18.52,73.856,4.183682977508092,28.973529118809427,21.333359761527948
2024-04-25,18.52,73.856,5.096336166854745,26.46747287103808,19.214514707373127
2024-04-26,18.52,73.856,4.153995821443546,28.122257215102245,22.347680327583088
2024-04-27,18.52,73.856,7.048069556320724,29.364756956638683,23.911791744789237
2024-04-28,18.52,73.856,13.424878555639562,27.526591428016225,21.714526457403306
2024-04-29,18.52,73.856,0.8963740171615002,28.229259099830838,21.565440467410504
2024-04-30,18.52,73.856,2.889396363284356,28.178126203741527,20.60825655221136
2024-05-01,18.52,73.856,1.1942867337611545,29.518699162159468,23.22810640568326
2024-05-02,18.52,73.856,1.9754771095765824,28.47972882868324,19.358362160747877
2024-05-03,18.52,73.856,0.5757216580373129,26.81015144592314,18.853864266484656
2024-05-04,18.52,73.856,9.947063600126889,31.231845642553733,24.56063170407443
2024-05-05,18.52,73.856,6.826689523687641,30.48435508475474,24.067326472014216
2024-05-06,18.52,73.856,1.90239961783149,30.70644162818021,23.266799531276146
2024-05-07,18.52,73.856,0.9288816547522556,30.30097408517944,23.56258198021089
2024-05-08,18.52,73.856,1.49914871124188,31.050504431113247,24.54505700284549
2024-05-09,18.52,73.856,12.477133750311836,29.331338731312123,23.67820769894254
2024-05-10,18.52,73.856,2.1298172971692875,30.77963327630048,23.449913773534902
2024-05-11,18.52,73.856,0.2743691405128392,28.98988150555353,22.76372089422775
2024-05-12,18.52,73.856,12.714063192158582,31.384330827730142,23.80401761012376
2024-05-13,18.52,73.856,1.974427607838357,31.13408111724777,25.525799550792584
2024-05-14,18.52,73.856,2.3763402326273115,31.452927829127862,25.089550236923248
2024-05-15,18.52,73.856,2.503852350201949,31.35029168570919,23.68144599383256
2024-05-16,18.52,73.856,7.230558937850143,32.35098225254781,26.580554775681925
2024-05-17,18.52,73.856,12.937174766762196,32.23299080883865,24.73411025743208
2024-05-18,18.52,73.856,4.231397559331064,33.87263031258374,27.163588832858107
2024-05-19,18.52,73.856,3.3596804243214864,29.463457382646883,20.852175306754653
2024-05-20,18.52,73.856,8.389100919355098,32.50464324344158,24.443526360786738
2024-05-21,18.52,73.856,4.172272417339837,33.32515532395404,26.46092056006829
2024-05-22,18.52,73.856,2.7241887796531725,29.90902186704041,23.11513420377734
2024-05-23,18.52,73.856,8.967252863816263,31.79408219449252,23.868110488705785
2024-05-24,18.52,73.856,1.4311463275295824,30.20585185017641,23.69726820086206
2024-05-25,18.52,73.856,8.500680037126772,29.845119622812824,22.047984722010916
2024-05-26,18.52,73.856,12.179027241838837,32.515120657279375,24.57112003450557
2024-05-27,18.52,73.856,8.978738718414222,33.522281776358525,26.9746501116938
2024-05-28,18.52,73.856,18.276391790532664,33.58925927774664,25.40121489444469
2024-05-29,18.52,73.856,12.079814463061018,32.56052859707622,25.542730361196853
2024-05-30,18.52,73.856,0.5578916842715813,34.48466289454973,27.71900995334756
2024-05-31,18.52,73.856,0.5331605961407564,34.299140057136,25.796749044363278
2024-06-01,18.52,73.856,1.291662215398795,33.81245057272958,27.142027838430984
2024-06-02,18.52,73.856,19.092704100205275,34.351963996241054,29.52056041801572
2024-06-03,18.52,73.856,3.778060326992032,34.14445769216465,27.495650515675766
2024-06-04,18.52,73.856,2.6886322506424167,36.465876666885215,29.727351443195637
2024-06-05,18.52,73.856,2.1021978734726265,33.62033153147296,26.41802637441869
2024-06-06,18.52,73.856,7.812028656140854,34.22591197688744,28.75627582307284
2024-06-07,18.52,73.856,7.2350416562814654,33.239835192075304,25.911563213399216
2024-06-08,18.52,73.856,3.686074823832586,34.9876304725913,26.601063190024117
2024-06-09,18.52,73.856,9.971879780510564,34.37413395665458,26.47254362849389
2024-06-10,18.52,73.856,13.954193702973637,35.101048664209266,26.889244843574435
2024-06-11,18.52,73.856,9.75781175541544,32.044927704126735,25.025489797110083
2024-06-12,18.52,73.856,6.695500284823046,34.1996233021389,27.432608435616807
2024-06-13,18.52,73.856,15.418810675818245,30.55602439712708,23.302073553256932
2024-06-14,18.52,73.856,4.074711328641226,34.113003237580266,28.11200945550867
2024-06-15,18.52,73.856,1.3137879358535132,32.898396911192066,25.36086729224833
2024-06-16,18.52,73.856,15.44907691992971,34.543353043070205,26.046378550221416
2024-06-17,18.52,73.856,19.66568238260945,33.75493325725529,27.215370465255205
2024-06-18,18.52,73.856,0.774514737423033,33.5643263787498,26.40107076671105
2024-06-19,18.52,73.856,2.8443463548089443,34.75985328494609,27.96457876502947
2024-06-20,18.52,73.856,8.450399671302039,34.50922689090214,27.17414789576211
2024-06-21,18.52,73.856,24.17267224738478,35.36768863406832,29.462014594645098
